src,dst,rel,source_resource,evidence_class
Protein:O34453,EnzymeEC:1.14.14.47,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.47,Compound:tetrahydrobiopterin,has_kinetic_substrate,SKiD,real_evidence
Protein:A0A140NG21,EnzymeEC:1.14.14.9,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.9,Compound:naringenin,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.14.9,Compound:umbelliferone,has_kinetic_substrate,SKiD,real_evidence
Protein:Q6Q272,EnzymeEC:1.14.14.9,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.14.9,Compound:4-hydroxyphenylacetate,has_kinetic_substrate,SKiD,real_evidence
Protein:P00183,EnzymeEC:1.14.15.1,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.15.1,Compound:NADH,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.15.1,Compound:(+)-Camphor,has_kinetic_substrate,SKiD,real_evidence
Protein:Q825I8,EnzymeEC:1.14.15.11,annotated_as_ec,SKiD,real_evidence
EnzymeEC:1.14.15.11,Compound:Compactin,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:1.14.15.11,Compound:diclofenac,has_kinetic_substrate,SKiD,real_evidence
EnzymeEC:5.3.3.3,Reaction:R03031,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:5.3.3.3,Reaction:VINYLACETYL-COA-DELTA-ISOMERASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:5.3.3.3,Reaction:BR1,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:5.3.3.3,Pathway:Butanoate_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.1,Reaction:R02473,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.1,Reaction:PANTOATE-BETA-ALANINE-LIG-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.1,Reaction:2406,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.1,Reaction:BR101,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.1,Pathway:beta-Alanine_metabolism;_Pantothenate_and_CoA_biosynthesis;_Biosynthesis_of_secondary_metabolites,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.1,Pathway:phosphopantothenate_biosynthesis_I,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.1,Pathway:pantothenate_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.10,Reaction:R04573,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.10,Reaction:6.3.2.10-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.10,Reaction:4244,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.10,Reaction:BR102,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.10,Pathway:Peptidoglycan_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.10,Pathway:UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing),participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.10,Pathway:peptidoglycan_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.4,Reaction:R04573,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.4,Reaction:6.3.2.10-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.4,Reaction:4244,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.4,Reaction:BR102,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.4,Pathway:Peptidoglycan_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.4,Pathway:UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing),participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.4,Pathway:peptidoglycan_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.11,Reaction:R01164,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.11,Reaction:CARNOSINE-SYNTHASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.11,Reaction:BR103,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.11,Pathway:Histidine_metabolism;_beta-Alanine_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.11,Pathway:carnosine_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:1.1.3.37,Reaction:R02715,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.37,Reaction:1.1.3.37-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.37,Reaction:BR1036,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.37,Pathway:Ascorbate_and_aldarate_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:1.1.3.37,"Pathway:dehydro-D-arabinono-1,4-lactone_biosynthesis",participates_in_pathway,BKMS,real_evidence
EnzymeEC:1.1.3.38,Reaction:R02877,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.38,Reaction:1.1.3.38-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.38,Reaction:2739,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.38,Reaction:BR1037,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.38,Pathway:Aminobenzoate_degradation;_Microbial_metabolism_in_diverse_environments,participates_in_pathway,BKMS,real_evidence
EnzymeEC:1.1.3.47,Reaction:R02877,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.47,Reaction:1.1.3.38-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.47,Reaction:2739,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.47,Reaction:BR1037,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.47,Pathway:Aminobenzoate_degradation;_Microbial_metabolism_in_diverse_environments,participates_in_pathway,BKMS,real_evidence
EnzymeEC:1.1.3.7,Reaction:R02877,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.7,Reaction:1.1.3.38-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.7,Reaction:2739,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.7,Reaction:BR1037,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.3.7,Pathway:Aminobenzoate_degradation;_Microbial_metabolism_in_diverse_environments,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.12,Reaction:R02237,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.12,Reaction:DIHYDROFOLATESYNTH-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.12,Reaction:BR104,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.12,Pathway:Folate_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.12,Pathway:tetrahydrofolate_biosynthesis_I,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.12,Pathway:tetrahydrofolate_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.17,Reaction:R02237,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.17,Reaction:DIHYDROFOLATESYNTH-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.17,Reaction:BR104,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.17,Pathway:Folate_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.17,Pathway:tetrahydrofolate_biosynthesis_I,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.17,Pathway:tetrahydrofolate_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.13,Reaction:R02788,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.13,Reaction:UDP-NACMURALGLDAPLIG-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.13,Reaction:2662,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.13,"Reaction:BR105,BS369028",catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.13,Pathway:Lysine_biosynthesis;_Peptidoglycan_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.13,Pathway:UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_I_(meso-diaminopimelate_containing);_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_III_(meso-diaminopimelate_containing),participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.13,Pathway:peptidoglycan_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.14,Reaction:R07644,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.14,Reaction:ENTMULTI-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.14,Reaction:BR106,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:6.3.2.14,Pathway:Biosynthesis_of_secondary_metabolites,participates_in_pathway,BKMS,real_evidence
EnzymeEC:6.3.2.14,Pathway:enterobactin_biosynthesis,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.14,Reaction:R05618,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.14,"Reaction:CHLOROPHYLLASE-RXN,RXN-7738",catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.14,"Reaction:12703,5216",catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.14,"Reaction:BR10645,BS363953",catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.14,Pathway:Porphyrin_metabolism;_Biosynthesis_of_secondary_metabolites,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.14,Pathway:chlorophyll_a_degradation_I;_chlorophyll_a_degradation_III,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.14,Pathway:chlorophyll_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.15,Reaction:R02526,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.15,Reaction:L-ARABINONOLACTONASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.15,Reaction:BR10646,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.15,Pathway:Ascorbate_and_aldarate_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.15,Pathway:L-arabinose_degradation_V;_L-arabinose_degradation_IV;_L-arabinose_degradation_III,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.15,Pathway:degradation_of_pentoses,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.68,Reaction:R02526,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.68,Reaction:L-ARABINONOLACTONASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.68,Reaction:BR10646,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.68,Pathway:Ascorbate_and_aldarate_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.68,Pathway:L-arabinose_degradation_V;_L-arabinose_degradation_IV;_L-arabinose_degradation_III,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.68,Pathway:degradation_of_pentoses,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.17,Reaction:R01519,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.17,Reaction:GLUCONOLACT-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.17,Reaction:BR10647,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.17,Pathway:Pentose_phosphate_pathway;_Biosynthesis_of_secondary_metabolites;_Microbial_metabolism_in_diverse_environments,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.17,Pathway:Entner-Doudoroff_pathway_III_(semi-phosphorylative);_glucose_and_glucose-1-phosphate_degradation;_glucose_degradation_(oxidative);_Entner-Doudoroff_pathway_II_(non-phosphorylative),participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.17,Pathway:Entner_Doudoroff_pathway,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.35,Reaction:R01519,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.35,Reaction:GLUCONOLACT-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.35,Reaction:BR10647,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.35,Pathway:Pentose_phosphate_pathway;_Biosynthesis_of_secondary_metabolites;_Microbial_metabolism_in_diverse_environments,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.35,Pathway:Entner-Doudoroff_pathway_III_(semi-phosphorylative);_glucose_and_glucose-1-phosphate_degradation;_glucose_degradation_(oxidative);_Entner-Doudoroff_pathway_II_(non-phosphorylative),participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.35,Pathway:Entner_Doudoroff_pathway,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.22,Reaction:R00048,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.22,Reaction:HYDROXYBUTYRATE-DIMER-HYDROLASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.22,Reaction:638,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.22,Reaction:BR10649,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.22,Pathway:Butanoate_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.75,Reaction:R00048,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.75,Reaction:HYDROXYBUTYRATE-DIMER-HYDROLASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.75,Reaction:638,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.75,Reaction:BR10649,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.75,Pathway:Butanoate_metabolism,participates_in_pathway,BKMS,real_evidence
EnzymeEC:1.1.99.27,Reaction:R03156,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.99.27,Reaction:1.1.99.27-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:1.1.99.27,Reaction:BR1065,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.27,Reaction:R02992,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.27,Reaction:4-PYRIDOXOLACTONASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.27,Reaction:BR10650,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.27,Pathway:Vitamin_B6_metabolism;_Microbial_metabolism_in_diverse_environments,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.27,Pathway:vitamin_B6_degradation_I,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.31,Reaction:R02035,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.31,Reaction:6PGLUCONOLACT-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.31,Reaction:109,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.31,Reaction:BR10654,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.31,Pathway:Pentose_phosphate_pathway;_Biosynthesis_of_secondary_metabolites;_Microbial_metabolism_in_diverse_environments,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.31,Pathway:Entner-Doudoroff_pathway_I;_superpathway_of_glycolysis_and_the_Entner-Doudoroff_pathway;_heterolactic_fermentation;_formaldehyde_oxidation_I;_pentose_phosphate_pathway_(oxidative_b,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.31,Pathway:pentose_phosphate_pathway,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.33,Reaction:R00327,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.33,Reaction:6-ACETYLGLUCOSE-DEACETYLASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.33,Reaction:BR10655,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.37,Reaction:R03641,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.37,Reaction:STEROID-LACTONASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.37,Reaction:BR10657,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.38,Reaction:R03702,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.38,Reaction:RXN-20777,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.38,Reaction:BR10658,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.40,Reaction:R00054,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.40,Reaction:ORSELLINATE-DEPSIDE-HYDROLASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.40,Reaction:BR10660,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.20,Reaction:R02997,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.20,Reaction:CHLOROGENATE-HYDROLASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.20,Reaction:BR10661,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.20,Pathway:chlorogenic_acid_degradation,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.42,Reaction:R02997,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.42,Reaction:CHLOROGENATE-HYDROLASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.42,Reaction:BR10661,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.42,Pathway:chlorogenic_acid_degradation,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.73,Reaction:R02997,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.73,Reaction:CHLOROGENATE-HYDROLASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.73,Reaction:BR10661,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.73,Pathway:chlorogenic_acid_degradation,participates_in_pathway,BKMS,real_evidence
EnzymeEC:3.1.1.43,Reaction:R04191,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.43,Reaction:ALPHA-AMINO-ACID-ESTERASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.43,Reaction:BR10662,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.44,Reaction:R01144,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.44,Reaction:4-METHYLOXALOACETATE-ESTERASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.44,Reaction:BR10663,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.46,Reaction:R03803,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.46,Reaction:DEOXYLIMONATE-A-RING-LACTONASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.46,Reaction:BR10664,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.48,Reaction:R04070,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.48,Reaction:FUSARININE-C-ORNITHINESTERASE-RXN,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.48,Reaction:BR10666,catalyzes_or_maps_to_reaction,BKMS,real_evidence
EnzymeEC:3.1.1.49,Reaction:R02381,catalyzes_or_maps_to_reaction,BKMS,real_evidence
