group_id,target_enzyme,target_family,stage,members,member_count,source_score_list,match_schema,epsilon_threshold,synergy_group_score,evidence_class
fb526c3c3ffb2603,ribulose bisphosphate carboxylase oxygenase,RuBisCO,vegetative_expansion,"1,4-benzoquinone;2-oxo-octanoate",2,"1,4-benzoquinone:[SKiD_substrates,0.322]|2-oxo-octanoate:[SKiD_substrates,0.279]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6551855404398217,inhibit_synergy_model_inference_requires_assay_validation
06dfbe905b5de2af,Arabidopsis aminotransferase,Aminotransferase,unassigned_stage,"1,4-benzoquinone;5-Hydroxyuracil",2,"5-Hydroxyuracil:[SKiD_substrates,0.302]|1,4-benzoquinone:[SKiD_substrates,0.310]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6531171307004238,inhibit_synergy_model_inference_requires_assay_validation
1d0f3a8a0644f3b9,Tryptophan Aminotransferase of Arabidopsis 1;TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1,Aminotransferase,unassigned_stage,1-deoxy-D-xylulose 5-phosphate;2-oxo-octanoate,2,"1-deoxy-D-xylulose 5-phosphate:[SKiD_substrates,0.419]|2-oxo-octanoate:[SKiD_substrates,0.267]",active_site_compatibility;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6517171903327759,inhibit_synergy_model_inference_requires_assay_validation
a3582fbbf97510eb,hydroxycinnamoyl-CoA:shikimate hydroxycinnamoyl transferase 1,BAHD acyltransferase,early_vegetative,4-hydroxybenzoate;isethionate,2,"isethionate:[SKiD_substrates,0.273]|4-hydroxybenzoate:[SKiD_substrates,0.495]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.650797749012263,inhibit_synergy_model_inference_requires_assay_validation
ccb3340ce84208d4,phosphoenolpyruvate carboxylase,PEPC,vegetative_expansion,"1,4-benzoquinone;isethionate",2,"isethionate:[SKiD_substrates,0.273]|1,4-benzoquinone:[SKiD_substrates,0.322]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6506132335370123,inhibit_synergy_model_inference_requires_assay_validation
3d625ed48458de73,peroxidase,Peroxidase,stress_response,"1,4-benzoquinone;isethionate",2,"isethionate:[SKiD_substrates,0.273]|1,4-benzoquinone:[SKiD_substrates,0.322]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6506132335370123,inhibit_synergy_model_inference_requires_assay_validation
551bcc9c5f382669,ribulose bisphosphate carboxylase oxygenase,RuBisCO,vegetative_expansion,"1,4-benzoquinone;isethionate",2,"isethionate:[SKiD_substrates,0.273]|1,4-benzoquinone:[SKiD_substrates,0.322]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6506132335370123,inhibit_synergy_model_inference_requires_assay_validation
59453c6f21575f0f,Tryptophan Aminotransferase of Arabidopsis 1;TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1,Aminotransferase,unassigned_stage,"1,4-benzoquinone;D-3-hydroxybutyrate",2,"D-3-hydroxybutyrate:[SKiD_substrates,0.298]|1,4-benzoquinone:[SKiD_substrates,0.310]",herbicide_target_atlas_match;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6501672175698551,inhibit_synergy_model_inference_requires_assay_validation
b2c7bb1853b3c6e3,GH43_13,GH,germination,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|1,4-benzoquinone:[SKiD_substrates,0.256]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6479045880782164,inhibit_synergy_model_inference_requires_assay_validation
121ae952617deac7,Drought-Induced Branched-Chain Amino Acid Aminotransferase,Aminotransferase,germination,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|1,4-benzoquinone:[SKiD_substrates,0.256]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6479045880782164,inhibit_synergy_model_inference_requires_assay_validation
ed20f1171cb714dd,GH13_11,GH,germination,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|1,4-benzoquinone:[SKiD_substrates,0.256]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6479045880782164,inhibit_synergy_model_inference_requires_assay_validation
ea1c1d6523ef60c6,GH169,GH,germination,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|1,4-benzoquinone:[SKiD_substrates,0.256]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6479045880782164,inhibit_synergy_model_inference_requires_assay_validation
9d5c496c3c1837a2,GH157,GH,germination,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|1,4-benzoquinone:[SKiD_substrates,0.256]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6479045880782164,inhibit_synergy_model_inference_requires_assay_validation
bf25be44bccde1d3,GH5_21,GH,germination,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|1,4-benzoquinone:[SKiD_substrates,0.256]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6479045880782164,inhibit_synergy_model_inference_requires_assay_validation
9d826e758e2bf267,GH5_21,GH,germination,"2,6-dimethoxyphenol;3,4-dihydroxybenzoate",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.434]|2,6-dimethoxyphenol:[SKiD_substrates,0.364]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.6464970152761874,inhibit_synergy_model_inference_requires_assay_validation
aa17dea4cb99d358,Drought-Induced Branched-Chain Amino Acid Aminotransferase,Aminotransferase,germination,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|p-toluquinone:[SKiD_substrates,0.254]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6460631220025641,inhibit_synergy_model_inference_requires_assay_validation
7b9d10014b60390a,GH43_13,GH,germination,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|p-toluquinone:[SKiD_substrates,0.254]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6460631220025641,inhibit_synergy_model_inference_requires_assay_validation
43d8221a0f6ab75a,GH13_11,GH,germination,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|p-toluquinone:[SKiD_substrates,0.254]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6460631220025641,inhibit_synergy_model_inference_requires_assay_validation
1f403698647d8dda,alpha-amylase,amylase,germination,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;p-toluquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|p-toluquinone:[SKiD_substrates,0.254]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6460631220025641,inhibit_synergy_model_inference_requires_assay_validation
a8423b5fcf663c3b,alpha-amylase,amylase,germination,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;2-chloro-1,4-benzoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|2-chloro-1,4-benzoquinone:[SKiD_substrates,0.253]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6451066086150056,inhibit_synergy_model_inference_requires_assay_validation
9ec4e51bd66911fb,alpha-amylase,amylase,germination,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;methoxyhydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|methoxyhydroquinone:[SKiD_substrates,0.253]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6446513325924639,inhibit_synergy_model_inference_requires_assay_validation
39f288c6d3df509e,GH13_11,GH,germination,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;methoxyhydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|methoxyhydroquinone:[SKiD_substrates,0.253]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6446513325924639,inhibit_synergy_model_inference_requires_assay_validation
40e2a8fffa4a2a69,Drought-Induced Branched-Chain Amino Acid Aminotransferase,Aminotransferase,germination,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;methoxyhydroquinone,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|methoxyhydroquinone:[SKiD_substrates,0.253]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6446513325924639,inhibit_synergy_model_inference_requires_assay_validation
5dc35b2554d9a5a8,acetyl-CoA carboxylase,ACCase,vegetative_expansion,2-Hydroxyoctanoate;2-oxo-octanoate,2,"2-Hydroxyoctanoate:[SKiD_substrates,0.387]|2-oxo-octanoate:[SKiD_substrates,0.321]",herbicide_target_atlas_match,0.92,0.6439596062571682,inhibit_synergy_model_inference_requires_assay_validation
c3e2f9a47f46a00c,protoporphyrinogen oxidase,PPO,vegetative_expansion,2-Hydroxyoctanoate;2-oxo-octanoate,2,"2-Hydroxyoctanoate:[SKiD_substrates,0.387]|2-oxo-octanoate:[SKiD_substrates,0.321]",herbicide_target_atlas_match,0.92,0.6439596062571682,inhibit_synergy_model_inference_requires_assay_validation
0d8055c741d3b2d9,cytochrome P450,Cytochrome P450,specialized_metabolism,2-Hydroxyoctanoate;2-oxo-octanoate,2,"2-Hydroxyoctanoate:[SKiD_substrates,0.387]|2-oxo-octanoate:[SKiD_substrates,0.321]",herbicide_target_atlas_match,0.92,0.6439596062571682,inhibit_synergy_model_inference_requires_assay_validation
bf1176e258116c99,acetyl-CoA carboxylase,ACCase,vegetative_expansion,2-oxo-octanoate;3-hydroxypropanoic acid,2,"2-oxo-octanoate:[SKiD_substrates,0.321]|3-hydroxypropanoic acid:[SKiD_substrates,0.385]",herbicide_target_atlas_match,0.92,0.6434952259847491,inhibit_synergy_model_inference_requires_assay_validation
0c9606736d06b878,cytochrome P450,Cytochrome P450,specialized_metabolism,2-oxo-octanoate;3-hydroxypropanoic acid,2,"2-oxo-octanoate:[SKiD_substrates,0.321]|3-hydroxypropanoic acid:[SKiD_substrates,0.385]",herbicide_target_atlas_match,0.92,0.6434952259847491,inhibit_synergy_model_inference_requires_assay_validation
1371114336ef2211,protoporphyrinogen oxidase,PPO,vegetative_expansion,2-oxo-octanoate;3-hydroxypropanoic acid,2,"2-oxo-octanoate:[SKiD_substrates,0.321]|3-hydroxypropanoic acid:[SKiD_substrates,0.385]",herbicide_target_atlas_match,0.92,0.6434952259847491,inhibit_synergy_model_inference_requires_assay_validation
b5e5a3e886206609,GH13_11,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;D-galactosamine,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|D-galactosamine:[SKiD_substrates,0.223]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6426649401092308,inhibit_synergy_model_inference_requires_assay_validation
cd723bd6d2bf32d4,Drought-Induced Branched-Chain Amino Acid Aminotransferase,Aminotransferase,germination,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;1,2-naphthoquinone",2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.397]|1,2-naphthoquinone:[SKiD_substrates,0.250]",herbicide_target_atlas_match;known_inhibitor_class_similarity;natural_product_or_allelopathy_prior;ros_photosynthesis_disruption_prior,0.92,0.6421148939124638,inhibit_synergy_model_inference_requires_assay_validation
862bf8a9dfbd3d0a,peroxidase,Peroxidase,stress_response,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;2-oxo-octanoate,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.463]|2-oxo-octanoate:[SKiD_substrates,0.279]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.6409240628970791,inhibit_synergy_model_inference_requires_assay_validation
fe3476524f347b2e,phosphoenolpyruvate carboxylase,PEPC,vegetative_expansion,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;2-oxo-octanoate,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.463]|2-oxo-octanoate:[SKiD_substrates,0.279]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.6409240628970791,inhibit_synergy_model_inference_requires_assay_validation
a977565c5c05103a,GH13_11,GH,germination,"3,4-dihydroxybenzoate;Thionicotinamide",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.434]|Thionicotinamide:[SKiD_substrates,0.288]",herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.6401035535429432,inhibit_synergy_model_inference_requires_assay_validation
4cc0e063a4dbd675,GH5_21,GH,germination,"3,4-dihydroxybenzoate;Thionicotinamide",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.434]|Thionicotinamide:[SKiD_substrates,0.288]",herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.6401035535429432,inhibit_synergy_model_inference_requires_assay_validation
8d2c290fc80b280e,GH43_13,GH,germination,"3,4-dihydroxybenzoate;Thionicotinamide",2,"3,4-dihydroxybenzoate:[SKiD_substrates,0.434]|Thionicotinamide:[SKiD_substrates,0.288]",herbicide_target_atlas_match;known_inhibitor_class_similarity;transition_state_mimicry,0.92,0.6401035535429432,inhibit_synergy_model_inference_requires_assay_validation
9c66085404dbe916,GH13_11,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;3-methylsalicylate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|3-methylsalicylate:[SKiD_substrates,0.214]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6400233029963478,inhibit_synergy_model_inference_requires_assay_validation
7010d75e455b5e5d,GH43_13,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;4-methylsalicylate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|4-methylsalicylate:[SKiD_substrates,0.214]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6400233029963478,inhibit_synergy_model_inference_requires_assay_validation
6a9835140dd4c9fb,GH43_13,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;5-Fluorosalicylate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|5-Fluorosalicylate:[SKiD_substrates,0.214]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6399845383808027,inhibit_synergy_model_inference_requires_assay_validation
05f0f2d4b1c53148,GH5_21,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;5-Fluorosalicylate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|5-Fluorosalicylate:[SKiD_substrates,0.214]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6399845383808027,inhibit_synergy_model_inference_requires_assay_validation
db8e6310720bfead,GH43_13,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;3-aminosalicylate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|3-aminosalicylate:[SKiD_substrates,0.214]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6396602506278262,inhibit_synergy_model_inference_requires_assay_validation
e15cd979f578f896,GH13_11,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;5-Aminosalicylate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|5-Aminosalicylate:[SKiD_substrates,0.214]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6396602506278262,inhibit_synergy_model_inference_requires_assay_validation
37f50ed2add313b6,cytochrome P450,Cytochrome P450,specialized_metabolism,2-Hydroxyoctanoate;isethionate,2,"isethionate:[SKiD_substrates,0.315]|2-Hydroxyoctanoate:[SKiD_substrates,0.387]",herbicide_target_atlas_match,0.92,0.639387299354359,inhibit_synergy_model_inference_requires_assay_validation
966609c62b4e82a8,acetyl-CoA carboxylase,ACCase,vegetative_expansion,2-Hydroxyoctanoate;isethionate,2,"isethionate:[SKiD_substrates,0.315]|2-Hydroxyoctanoate:[SKiD_substrates,0.387]",herbicide_target_atlas_match,0.92,0.639387299354359,inhibit_synergy_model_inference_requires_assay_validation
0c7b6dda8e1dc95b,protoporphyrinogen oxidase,PPO,vegetative_expansion,2-Hydroxyoctanoate;isethionate,2,"isethionate:[SKiD_substrates,0.315]|2-Hydroxyoctanoate:[SKiD_substrates,0.387]",herbicide_target_atlas_match,0.92,0.639387299354359,inhibit_synergy_model_inference_requires_assay_validation
0056d8b345ea3fbc,cytochrome P450,Cytochrome P450,specialized_metabolism,3-hydroxypropanoic acid;isethionate,2,"isethionate:[SKiD_substrates,0.315]|3-hydroxypropanoic acid:[SKiD_substrates,0.385]",herbicide_target_atlas_match,0.92,0.6389229190819399,inhibit_synergy_model_inference_requires_assay_validation
a264a3e0c5888b8b,protoporphyrinogen oxidase,PPO,vegetative_expansion,3-hydroxypropanoic acid;isethionate,2,"isethionate:[SKiD_substrates,0.315]|3-hydroxypropanoic acid:[SKiD_substrates,0.385]",herbicide_target_atlas_match,0.92,0.6389229190819399,inhibit_synergy_model_inference_requires_assay_validation
6f26db8ba43d81ad,acetyl-CoA carboxylase,ACCase,vegetative_expansion,3-hydroxypropanoic acid;isethionate,2,"isethionate:[SKiD_substrates,0.315]|3-hydroxypropanoic acid:[SKiD_substrates,0.385]",herbicide_target_atlas_match,0.92,0.6389229190819399,inhibit_synergy_model_inference_requires_assay_validation
dff9dc89e8ef1334,photosystem II,PSII,early_vegetative,3-hydroxypropanoic acid;isethionate,2,"isethionate:[SKiD_substrates,0.315]|3-hydroxypropanoic acid:[SKiD_substrates,0.385]",herbicide_target_atlas_match,0.92,0.6389229190819399,inhibit_synergy_model_inference_requires_assay_validation
7400a574ffb36f03,GH43_13,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;2-oxo-octanoate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|2-oxo-octanoate:[SKiD_substrates,0.213]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6388757138309699,inhibit_synergy_model_inference_requires_assay_validation
6dcfd4d07b4b31bf,GH13_11,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;2-oxo-octanoate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|2-oxo-octanoate:[SKiD_substrates,0.213]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6388757138309699,inhibit_synergy_model_inference_requires_assay_validation
2b0183e29810391c,GH5_21,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;2-oxo-octanoate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|2-oxo-octanoate:[SKiD_substrates,0.213]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6388757138309699,inhibit_synergy_model_inference_requires_assay_validation
6dbfcf071e8ea8b2,Arabidopsis aminotransferase,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;5-Hydroxyuracil,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|5-Hydroxyuracil:[SKiD_substrates,0.302]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.6388556531576812,inhibit_synergy_model_inference_requires_assay_validation
8cb34dfe64a4c866,GH13_11,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;4-chlorosalicylate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|4-chlorosalicylate:[SKiD_substrates,0.212]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6383243325046155,inhibit_synergy_model_inference_requires_assay_validation
28e78149f46e712c,ribulose bisphosphate carboxylase oxygenase,RuBisCO,vegetative_expansion,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;isethionate,2,"isethionate:[SKiD_substrates,0.273]|(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.463]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.6363517559942697,inhibit_synergy_model_inference_requires_assay_validation
9cc1d4ede37c013a,phosphoenolpyruvate carboxylase,PEPC,vegetative_expansion,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;isethionate,2,"isethionate:[SKiD_substrates,0.273]|(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.463]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.6363517559942697,inhibit_synergy_model_inference_requires_assay_validation
37c3b9a552d1c7fe,peroxidase,Peroxidase,stress_response,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;isethionate,2,"isethionate:[SKiD_substrates,0.273]|(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.463]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.6363517559942697,inhibit_synergy_model_inference_requires_assay_validation
6de4ec6d2584bc0f,Tryptophan Aminotransferase of Arabidopsis 1;TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1,Aminotransferase,unassigned_stage,(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium;D-3-hydroxybutyrate,2,"(2S)-3-carboxy-N-(fluoromethyl)-2-hydroxy-N N-dimethylpropan-1-aminium:[SKiD_substrates,0.451]|D-3-hydroxybutyrate:[SKiD_substrates,0.298]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.6359057400271126,inhibit_synergy_model_inference_requires_assay_validation
64a33a75c65cc49a,ribulose bisphosphate carboxylase oxygenase,RuBisCO,vegetative_expansion,S-adenosyl-L-methionine;vanillylamine,2,"S-adenosyl-L-methionine:[SKiD_substrates,0.366]|vanillylamine:[SKiD_substrates,0.305]",herbicide_target_atlas_match;known_inhibitor_class_similarity,0.92,0.6357292354979933,inhibit_synergy_model_inference_requires_assay_validation
15c8054d4d324088,protoporphyrinogen oxidase,PPO,vegetative_expansion,2-oxo-octanoate;3-indolelactate,2,"2-oxo-octanoate:[SKiD_substrates,0.321]|3-indolelactate:[SKiD_substrates,0.352]",herbicide_target_atlas_match,0.92,0.6350734072554738,inhibit_synergy_model_inference_requires_assay_validation
fe849e864b6f8df8,GH13_11,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;isethionate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|isethionate:[SKiD_substrates,0.207]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6343034069281606,inhibit_synergy_model_inference_requires_assay_validation
2a29a0a1854a3057,GH43_13,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;isethionate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|isethionate:[SKiD_substrates,0.207]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6343034069281606,inhibit_synergy_model_inference_requires_assay_validation
971dc86bda10ac93,GH5_21,GH,germination,2-(2-hydroxyethylthio)ethanesulfonate;isethionate,2,"2-(2-hydroxyethylthio)ethanesulfonate:[SKiD_substrates,0.470]|isethionate:[SKiD_substrates,0.207]",active_site_compatibility;functional_group_match;herbicide_target_atlas_match;transition_state_mimicry,0.92,0.6343034069281606,inhibit_synergy_model_inference_requires_assay_validation
55b0c2e11a1e616a,ribulose bisphosphate carboxylase oxygenase,RuBisCO,vegetative_expansion,Thionicotinamide;vanillylamine,2,"Thionicotinamide:[SKiD_substrates,0.354]|vanillylamine:[SKiD_substrates,0.305]",herbicide_target_atlas_match;transition_state_mimicry,0.92,0.633994286661204,inhibit_synergy_model_inference_requires_assay_validation
