node_id,node_type,label,source_resource,evidence_class
DataNode:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/NADPH,DataNode,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/NADPH,PlantMetWiki,real_evidence
DataNode:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/OXALACETIC_ACID,DataNode,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/OXALACETIC_ACID,PlantMetWiki,real_evidence
DataNode:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/PHOSPHO_ENOL_PYRUVATE,DataNode,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/PHOSPHO_ENOL_PYRUVATE,PlantMetWiki,real_evidence
DataNode:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/PPI,DataNode,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/PPI,PlantMetWiki,real_evidence
DataNode:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/PROTON,DataNode,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/PROTON,PlantMetWiki,real_evidence
DataNode:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/PYRUVATE,DataNode,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/PYRUVATE,PlantMetWiki,real_evidence
DataNode:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/Pi,DataNode,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/Pi,PlantMetWiki,real_evidence
DataNode:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/WATER,DataNode,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/WATER,PlantMetWiki,real_evidence
DataNode:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/_2_KETOGLUTARATE,DataNode,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/DataNode/_2_KETOGLUTARATE,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN4FS_102_6_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN4FS_102_6_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNDQC_148291_7_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNDQC_148291_7_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNDQC_150399_10_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNDQC_150399_10_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNQT_7007_1_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNQT_7007_1_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNQT_7234_4_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNQT_7234_4_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNQT_7235_9_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXNQT_7235_9_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_16215_2_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_16215_2_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_17652_8_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_17652_8_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_17654_0_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_17654_0_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_20875_5_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_20875_5_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_20883_3_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_ENZRXN_20883_3_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_anchor_product_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_anchor_product_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_anchor_product_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_anchor_product_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_anchor_reactant_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_anchor_reactant_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_anchor_reactant_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ALANINE_AMINOTRANSFERASE_RXN_anchor_reactant_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXN4FS_69_2_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXN4FS_69_2_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXN4FS_70_5_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXN4FS_70_5_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXN4FS_98_7_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXN4FS_98_7_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNARA_414_4_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNARA_414_4_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNARA_560_0_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNARA_560_0_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNDQC_147616_10_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNDQC_147616_10_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNQT_5113_3_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNQT_5113_3_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNQT_5934_8_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNQT_5934_8_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNQT_6793_1_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXNQT_6793_1_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXN_20871_9_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_ENZRXN_20871_9_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_anchor_product_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_anchor_product_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_anchor_product_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_anchor_product_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_anchor_reactant_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_anchor_reactant_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_anchor_reactant_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/ASPAMINOTRANS_RXN_anchor_reactant_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_ENZRXN_20881_0_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_ENZRXN_20881_0_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_product_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_product_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_product_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_product_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_product_2,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_product_2,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_reactant_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_reactant_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_reactant_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALATE_DEHYDROGENASE_NADP__RXN_anchor_reactant_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNDQC_153659_3_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNDQC_153659_3_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNQT_7267_2_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNQT_7267_2_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNT9_1846_4_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNT9_1846_4_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNT9_2365_1_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNT9_2365_1_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNT9_2444_5_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_ENZRXNT9_2444_5_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_anchor_product_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_anchor_product_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_anchor_product_2,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_anchor_product_2,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_anchor_reactant_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/MALIC_NADP_RXN_anchor_reactant_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_ENZRXNDQC_146249_2_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_ENZRXNDQC_146249_2_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_ENZRXN_18931_0_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_ENZRXN_18931_0_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_ENZRXN_20878_1_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_ENZRXN_20878_1_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_anchor_product_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_anchor_product_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_anchor_product_2,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_anchor_product_2,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_anchor_reactant_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOXYKIN_RXN_anchor_reactant_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_ENZRXN_18104_4_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_ENZRXN_18104_4_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_ENZRXN_20867_0_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_ENZRXN_20867_0_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_ENZRXN_20868_2_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_ENZRXN_20868_2_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_ENZRXN_20877_1_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_ENZRXN_20877_1_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_anchor_product_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_anchor_product_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_anchor_product_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_anchor_product_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_anchor_reactant_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_anchor_reactant_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_anchor_reactant_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_anchor_reactant_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_regulation_0,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_regulation_0,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_regulation_1,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_regulation_1,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_regulation_2,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_regulation_2,PlantMetWiki,real_evidence
Interaction:http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_regulation_3,Interaction,http://rdf-plantmetwiki.bioinformatics.nl/Pathway/PC1002_r17.0.0_20260605-171052/Interaction/PEPCARBOX_RXN_regulation_3,PlantMetWiki,real_evidence
