compound_id,compound_name,smiles,source_resource,source_detail,evidence_class,compound_name_canonical,mw,logp,tpsa,hbd,hba,hazard_proxy,persistence_proxy,availability_score,compound_priority_class,compound_exclusion_reason,natural_product_evidence_score,known_inhibitor_similarity_score,functional_group_inhibition_score,transition_state_mimic_score,active_site_compatibility_score,delivery_plausibility_score,solvent_penalty,reactive_aldehyde_penalty,generic_assay_penalty,intervention_suitability_score,phytochemical_class,phytochemical_class_score,functional_group_hits,compound_rule_evidence_class
testosterone,testosterone,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,testosterone,288.43100000000004,3.8792000000000035,37.3,1.0,2.0,0.7252591666666671,0.8388206666666673,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19426663615384615,0.7676663615384614,0.0,0.0,0.15,0.046529882820512694,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
chenodeoxycholic acid,chenodeoxycholic acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,SKiD_substrates,EC=1.1.1.159;site=Substrate+Cofactor,real_evidence,chenodeoxycholic acid,392.58000000000015,4.477900000000006,77.76,3.0,3.0,0.8868875000000009,1.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.24545204923076916,0.7545204923076917,0.0,0.0,0.15,0.04442554923076905,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-ribose,D-ribose,O=C[C@H](O)[C@H](O)[C@H](O)CO,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,d-ribose,150.12999999999997,-2.7397000000000005,97.99000000000001,4.0,5.0,0.4675708333333334,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.22285127076923072,0.5285127076923075,0.0,0.0,0.75,0.04414277076923073,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
5alpha-androstan-17beta-ol-3-one,5alpha-androstan-17beta-ol-3-one,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C,SKiD_substrates,EC=1.1.1.209;site=Substrate+Cofactor,real_evidence,5alpha-androstan-17beta-ol-3-one,290.44699999999995,3.959100000000003,37.3,1.0,2.0,0.736926666666667,0.8534813333333338,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1938861469230769,0.763861469230769,0.0,0.0,0.15,0.04357644025641019,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"5alpha-pregnane-3beta,20alpha-diol","5alpha-pregnane-3beta,20alpha-diol",O=C1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@H]2O)C)C,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,5alpha-pregnane-3beta 20alpha-diol,290.447,3.959100000000003,37.3,1.0,2.0,0.7369266666666671,0.8534813333333338,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1938861469230769,0.763861469230769,0.0,0.0,0.15,0.04357644025641018,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
5alpha-Androstan-3alpha-ol-17-one,5alpha-Androstan-3alpha-ol-17-one,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,SKiD_substrates,EC=1.1.1.209;site=Substrate+Cofactor,real_evidence,5alpha-androstan-3alpha-ol-17-one,290.447,3.9591000000000034,37.3,1.0,2.0,0.7369266666666671,0.853481333333334,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1938861469230769,0.763861469230769,0.0,0.0,0.15,0.04357644025641015,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
3-glutathionyl-nonanal,3-glutathionyl-nonanal,N([C@H](C(=O)O)CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(CC=O)CCCCCC,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,3-glutathionyl-nonanal,447.5540000000004,0.3528000000000018,161.89999999999998,6.0,7.0,0.4170616666666672,0.3571693333333339,0.55,reactive_toxic_aldehyde_control,highly_reactive_small_aldehyde_control_only,0.443,0.15,0.15,0.25,0.2377116015384615,0.6771160153846152,0.0,0.85,0.15,0.043310654871794696,organosulfur_sulfonate,0.63,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
glutathionyl-nonanal,glutathionyl-nonanal,N([C@H](C(=O)O)CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(C=O)CCCCCCC,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,glutathionyl-nonanal,447.5540000000004,0.3528000000000018,161.89999999999998,6.0,7.0,0.4170616666666672,0.3571693333333339,0.55,reactive_toxic_aldehyde_control,highly_reactive_small_aldehyde_control_only,0.443,0.15,0.15,0.25,0.2377116015384615,0.6771160153846152,0.0,0.85,0.15,0.043310654871794696,organosulfur_sulfonate,0.63,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
1-Dodecanal,1-Dodecanal,C(CCCCCCCCCCC)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,1-dodecanal,184.32299999999998,4.106200000000004,17.07,0.0,1.0,0.6668775000000005,0.8072486666666674,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18127981307692304,0.6377981307692305,0.0,0.0,0.15,0.04307461974358959,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
3-isopropylmalate,3-isopropylmalate,C(C)(C)C(C(C(=O)[O-])O)C(=O)[O-],SKiD_substrates,EC=1.1.1.286;site=Substrate_only,real_evidence,3-isopropylmalate,174.152,-2.880699999999998,100.49000000000001,1.0,5.0,0.5052141666666664,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.22345770923076924,0.5345770923076925,0.0,0.0,0.75,0.04023200923076926,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"(2R,3S)-3-isopropylmalate","(2R,3S)-3-isopropylmalate",C(C)(C)[C@@H]([C@H](C(=O)[O-])O)C(=O)[O-],SKiD_substrates,EC=1.1.1.85;site=Substrate_only,real_evidence,2r 3s -3-isopropylmalate,174.152,-2.880699999999998,100.49000000000001,1.0,5.0,0.5052141666666664,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.22345770923076924,0.5345770923076925,0.0,0.0,0.75,0.04023200923076926,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"androst-4-ene-3,17-dione","androst-4-ene-3,17-dione",C[C@@]12C(CC[C@H]1[C@@H]1CCC3=CC(CC[C@]3(C)[C@H]1CC2)=O)=O,SKiD_substrates,EC=1.1.1.188;site=Substrate+Cofactor,real_evidence,androst-4-ene-3 17-dione,286.41499999999996,4.087400000000003,34.14,0.0,2.0,0.7496041666666671,0.8721766666666673,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19221404538461534,0.7471404538461536,0.0,0.0,0.15,0.03888741205128196,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
beta-D-glucose,beta-D-glucose,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO,SKiD_substrates,EC=1.1.1.359;site=Substrate+Cofactor,real_evidence,beta-d-glucose,180.15599999999998,-3.2214000000000005,110.38000000000001,5.0,6.0,0.552805,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.2216479076923077,0.5164790769230769,0.0,0.0,0.75,0.03271130769230768,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
maltotriose,maltotriose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O,SKiD_substrates,EC=1.1.99.29;site=Substrate+Cofactor,real_evidence,maltotriose,504.43800000000016,-7.572999999999989,268.67999999999995,11.0,16.0,1.0,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1446030846153846,0.27103084615384604,0.0,0.0,0.15,0.03100308461538462,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"5-Pregnene-3beta,20alpha-diol","5-Pregnene-3beta,20alpha-diol",CC(C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,5-pregnene-3beta 20alpha-diol,318.50100000000003,4.307100000000005,40.46,2.0,2.0,0.8038050000000005,0.9301840000000008,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1942596469230769,0.767596469230769,0.0,0.0,0.15,0.0297883269230768,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-fructose,D-fructose,OCC(=O)[C@@H](O)[C@H](O)[C@H](O)CO,SKiD_substrates,EC=1.1.99.29;site=Substrate+Cofactor,real_evidence,d-fructose,180.15599999999998,-3.3771999999999998,118.22000000000001,5.0,6.0,0.5722799999999999,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.22047190769230768,0.5047190769230769,0.0,0.0,0.75,0.029198307692307704,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-glucose,D-glucose,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,SKiD_substrates,EC=1.1.1.119;site=Substrate_only,real_evidence,d-glucose,180.15599999999998,-3.3788000000000005,118.22000000000001,5.0,6.0,0.5724800000000001,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.22047190769230768,0.5047190769230769,0.0,0.0,0.75,0.02917430769230768,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
(S)-malate,(S)-malate,C([C@@H](O)CC(=O)[O-])(=O)[O-],SKiD_substrates,EC=1.1.1.37;site=Substrate+Cofactor,real_evidence,s -malate,132.071,-3.7627999999999995,100.49000000000001,1.0,5.0,0.5804091666666666,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.21924761923076921,0.49247619230769224,0.0,0.0,0.75,0.026998519230769236,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
malate,malate,C(C(O)CC(=O)[O-])(=O)[O-],SKiD_substrates,EC=1.1.1.37;site=Substrate+Cofactor,real_evidence,malate,132.071,-3.7627999999999995,100.49000000000001,1.0,5.0,0.5804091666666666,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.21924761923076921,0.49247619230769224,0.0,0.0,0.75,0.026998519230769236,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"5alpha-pregnane-3alpha,20alpha-diol","5alpha-pregnane-3alpha,20alpha-diol",CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O,SKiD_substrates,EC=1.1.1.209;site=Substrate+Cofactor,real_evidence,5alpha-pregnane-3alpha 20alpha-diol,320.51700000000005,4.387000000000005,40.46,2.0,2.0,0.8154725000000007,0.9448446666666676,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19379564230769225,0.7629564230769227,0.0,0.0,0.15,0.026751368974358744,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"5S-hydroperoxy-6E,8Z,10E,14Z-eicosatetraenoic acid","5S-hydroperoxy-6E,8Z,10E,14Z-eicosatetraenoic acid",CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)O)OO,SKiD_substrates,EC=1.13.11.33;site=Substrate_only,real_evidence,5s-hydroperoxy-6e 8z 10e 14z-eicosatetraenoic acid,336.4720000000001,5.684800000000005,66.76,2.0,3.0,0.9909933333333341,1.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.24012692923076917,0.7012692923076919,0.0,0.0,0.15,0.02660772923076911,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
UDP-alpha-D-glucuronate,UDP-alpha-D-glucuronate,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O,SKiD_substrates,EC=1.1.1.335;site=Substrate+Cofactor,real_evidence,udp-alpha-d-glucuronate,580.2850000000004,-4.701399999999995,314.06,9.0,15.0,1.0,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.13847698076923073,0.20976980769230733,0.0,0.0,0.15,0.024876980769230755,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Reactive Blue 19,Reactive Blue 19,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=CC=C4)S(=O)(=O)CCOS(=O)(=O)[O-])S(=O)(=O)[O-])N.[Na+].[Na+],SKiD_substrates,EC=1.11.1.19;site=Substrate+Cofactor,real_evidence,reactive blue,626.5540000000002,-5.049599999999997,229.96,2.0,13.0,1.0,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1377458692307692,0.20245869230769215,0.0,0.0,0.15,0.024145869230769224,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
lithocholic acid,lithocholic acid,CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,SKiD_substrates,EC=1.1.1.209;site=Substrate+Cofactor,real_evidence,lithocholic acid,376.58100000000013,5.5071000000000065,57.53,2.0,2.0,1.0,1.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.2367112161538461,0.667112161538461,0.0,0.0,0.15,0.022111216153846106,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-Tetradecanol,1-Tetradecanol,C(CCCCCCCCCCCCC)O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,1-tetradecanol,214.39299999999997,4.679800000000005,20.23,1.0,1.0,0.7636358333333338,0.9228953333333341,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1802820638461538,0.6278206384615381,0.0,0.0,0.15,0.02121413717948703,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
5beta-pregnane-20alpha-ol-3-one,5beta-pregnane-20alpha-ol-3-one,C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC[C@@]2(CC(C1)=O)[H])[H])(CC[C@]4([H])[C@@H](O)C)[H])C)[H])C,SKiD_substrates,EC=1.1.1.209;site=Substrate+Cofactor,real_evidence,5beta-pregnane-20alpha-ol-3-one,318.501,4.595200000000005,37.3,1.0,2.0,0.8398175000000005,0.9782006666666675,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1918265669230769,0.743265669230769,0.0,0.0,0.15,0.019192413589743454,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
5alpha-pregnan-20alpha-ol-3-one,5alpha-pregnan-20alpha-ol-3-one,CC(C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C)O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,5alpha-pregnan-20alpha-ol-3-one,318.5010000000001,4.5952000000000055,37.3,1.0,2.0,0.8398175000000008,0.9782006666666676,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1918265669230769,0.743265669230769,0.0,0.0,0.15,0.019192413589743412,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Pyridine-3-methanol,Pyridine-3-methanol,N1=CC(=CC=C1)CO,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,pyridine-3-methanol,109.12799999999999,0.5739000000000001,33.120000000000005,1.0,2.0,0.1626775,0.168402,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.443,0.15,0.27,0.1,0.22423855076923077,0.6473855076923077,1.0,0.0,0.15,0.015165090769230786,alkaloid_nitrogenous,0.63,alkaloid_nitrogenous,rule_based_model_inference_with_real_source_evidence
"5beta-pregnane-3,20-dione","5beta-pregnane-3,20-dione",CC([C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(CC[C@]4(C)[C@H]3CC[C@]12C)=O)=O,SKiD_substrates,EC=1.1.1.209;site=Substrate+Cofactor,real_evidence,5beta-pregnane-3 20-dione,316.48500000000007,4.803400000000004,34.14,0.0,2.0,0.8641625000000006,1.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1897739761538461,0.7227397615384613,0.0,0.0,0.15,0.012474476153846031,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
menadione,menadione,CC1=CC(=O)C2=CC=CC=C2C1=O,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,menadione,172.18299999999996,2.0119000000000002,34.14,0.0,2.0,0.39497333333333334,0.45010533333333336,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.1,0.1971010146153846,0.796010146153846,0.0,0.0,0.75,0.012095787948717927,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
arachidonate,arachidonate,C(CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(=O)[O-],SKiD_substrates,EC=1.13.11.33;site=Substrate_only,real_evidence,arachidonate,303.466,4.882000000000004,40.129999999999995,0.0,2.0,0.8631383333333338,1.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1890864615384615,0.7158646153846151,0.0,0.0,0.15,0.011909861538461478,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"5,10-methylenetetrahydromethanopterin","5,10-methylenetetrahydromethanopterin",CC1C2C(N(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)CC(C(C(COC5C(C(C(O5)COP(=O)(O)OC(CCC(=O)O)C(=O)O)O)O)O)O)O)C,SKiD_substrates,EC=1.12.98.2;site=Substrate_only,real_evidence,5 10-methylenetetrahydromethanopterin,788.7010000000006,-2.252599999999992,340.25,11.0,18.0,0.9388258333333328,0.15036733333333502,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.12672570076923076,0.09225700769230777,0.0,0.0,0.15,0.008437214102564046,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"5,10-methenyltetrahydromethanopterin","5,10-methenyltetrahydromethanopterin",CC1C2C(N(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)CC(C(C(COC5C(C(C(O5)COP(=O)(O)OC(CCC(=O)O)C(=O)O)O)O)O)O)O)C,SKiD_substrates,EC=1.12.98.2;site=Substrate_only,real_evidence,5 10-methenyltetrahydromethanopterin,787.6930000000006,-2.344199999999992,340.02000000000004,11.0,17.0,0.9494358333333328,0.13442866666666836,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.12618423615384616,0.08684236153846162,0.0,0.0,0.15,0.007897642820512753,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
(R)-4-dehydropantoate,(R)-4-dehydropantoate,CC(C)(C=O)C(C(=O)O)O,SKiD_substrates,EC=1.1.1.169;site=Cofactor_only,real_evidence,r -4-dehydropantoate,146.142,-0.34299999999999997,74.60000000000001,2.0,3.0,0.16465999999999997,0.040261333333333336,0.55,reactive_toxic_aldehyde_control,highly_reactive_small_aldehyde_control_only,0.26,0.15,0.15,0.25,0.23771522307692305,0.6771522307692307,0.0,0.85,0.15,0.00463511641025635,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
Reactive Black 5,Reactive Black 5,C1=CC(=CC=C1N=NC2=C(C3=C(C(=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N=NC4=CC=C(C=C4)S(=O)(=O)CCOS(=O)(=O)[O-])N)O)S(=O)(=O)CCOS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],SKiD_substrates,EC=1.11.1.16;site=Substrate+Cofactor,real_evidence,reactive black,991.8320000000002,-10.71640000000001,411.22999999999996,2.0,24.0,1.0,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1175,0.0,0.0,0.0,0.15,0.0039000000000000146,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
ethanol,ethanol,C(C)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,ethanol,46.069,-0.0014000000000000123,20.23,1.0,1.0,0.038565833333333334,0.030479333333333334,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17129978384615385,0.5379978384615385,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
methanol,methanol,CO,SKiD_substrates,EC=1.1.3.13;site=Cofactor_only,real_evidence,methanol,32.042,-0.3915,20.23,1.0,1.0,0.07563916666666667,0.0,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.16751415384615384,0.5001415384615384,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-ethoxyethanol,2-ethoxyethanol,C(C)OCCO,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,2-ethoxyethanol,90.122,0.015200000000000047,29.46,1.0,2.0,0.07700166666666666,0.06261466666666668,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17635529076923076,0.5885529076923077,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
methylglyoxal,methylglyoxal,CC(=O)C=O,SKiD_substrates,EC=1.1.1.184;site=Apo site,real_evidence,methylglyoxal,72.063,-0.2257,34.14,0.0,2.0,0.08826500000000001,0.010425333333333335,0.55,reactive_toxic_aldehyde_control,highly_reactive_small_aldehyde_control_only,0.26,0.15,0.15,0.1,0.17396055923076922,0.5646055923076923,0.0,0.85,0.15,0.0,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
2-propanol,2-propanol,CC(C)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,2-propanol,60.096000000000004,0.38710000000000006,20.23,1.0,1.0,0.09846750000000001,0.10458066666666668,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17507453384615385,0.5757453384615385,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-propanol,1-propanol,C(CC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,1-propanol,60.096000000000004,0.3887,20.23,1.0,1.0,0.0986675,0.10484733333333333,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17508541384615384,0.5758541384615385,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
4-amino-1-butanol,4-amino-1-butanol,NCCCCO,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,4-amino-1-butanol,89.13799999999999,-0.28239999999999993,46.25,2.0,2.0,0.10958166666666666,0.012358666666666678,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17677063384615385,0.5927063384615385,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
cis-benzene dihydrodiol,cis-benzene dihydrodiol,C1=CC(C(C=C1)O)O,SKiD_substrates,EC=1.1.1.121;site=Cofactor_only,real_evidence,cis-benzene dihydrodiol,112.12799999999997,-0.16580000000000006,40.46,2.0,2.0,0.11416499999999999,0.04711866666666664,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17855189846153846,0.6105189846153847,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
D-lactoaldehyde,D-lactoaldehyde,C([C@H](O)C)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,d-lactoaldehyde,74.079,-0.43389999999999995,37.3,1.0,2.0,0.11596999999999999,0.0,0.55,reactive_toxic_aldehyde_control,highly_reactive_small_aldehyde_control_only,0.26,0.15,0.15,0.1,0.17318163,0.5568163,0.0,0.85,0.15,0.0,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
acetone,acetone,CC(=O)C,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,acetone,58.08,0.5952999999999999,17.07,0.0,1.0,0.12281249999999999,0.13793666666666665,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17585346307692307,0.5835346307692307,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Glyoxal,Glyoxal,C(=O)C=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,glyoxal,58.036,-0.6158000000000001,34.14,0.0,2.0,0.12533833333333336,0.0,0.55,reactive_toxic_aldehyde_control,highly_reactive_small_aldehyde_control_only,0.26,0.15,0.15,0.1,0.1701749292307692,0.5267492923076922,0.0,0.85,0.15,0.0,unclassified_or_unknown,0.0,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
(R)-2-butanol,(R)-2-butanol,C[C@H](CC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,r -2-butanol,74.12299999999999,0.7771999999999999,20.23,1.0,1.0,0.15891916666666664,0.17894866666666664,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17886016384615383,0.6136016384615385,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
(S)-2-butanol,(S)-2-butanol,C[C@@H](CC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,s -2-butanol,74.12299999999999,0.7771999999999999,20.23,1.0,1.0,0.15891916666666664,0.17894866666666664,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17886016384615383,0.6136016384615385,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-butanol,2-butanol,CC(CC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,2-butanol,74.12299999999999,0.7771999999999999,20.23,1.0,1.0,0.15891916666666664,0.17894866666666664,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17886016384615383,0.6136016384615385,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-butanol,1-butanol,C(CCC)O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,1-butanol,74.12299999999999,0.7787999999999999,20.23,1.0,1.0,0.15911916666666664,0.17921533333333334,0.55,solvent_or_vehicle_control,common_solvent_or_vehicle,0.26,0.15,0.15,0.1,0.17887104384615385,0.6137104384615385,1.0,0.0,0.15,0.0,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
